Subject,Block,bTrial,nTrial,Choice,Choice2,Amount,GambleAdviceNum,GambleAdviceType,Response Key (advisor) ,Response Time,Reponse key (safe or gamble),Choice,Response time,Age,Gender
113,3,11,51,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.269109524,left,0,1947.028883,19,1
113,3,12,52,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.536952884,left,0,1958.87678,19,1
113,3,13,53,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.689055856,right,1,1968.502141,19,1
113,3,14,54,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.535704595,left,0,1980.400166,19,1
113,3,15,55,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.341667847,left,0,1992.916488,19,1
113,3,16,56,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.617339954,right,1,2002.625408,19,1
113,3,17,57,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.092428336,right,1,2012.718678,19,1
113,3,18,58,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.151168741,right,1,2022.377469,19,1
113,3,19,59,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.06836642,right,1,2032.086395,19,1
113,3,20,60,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.071431228,left,0,2042.079403,19,1
113,4,1,61,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,left,0.038436302,left,0,2051.988855,19,1
113,4,2,62,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.12098728,right,1,2077.038218,19,1
113,4,3,63,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.127614762,right,1,2086.897546,19,1
113,4,4,64,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.036289465,left,0,2096.62318,19,1
113,4,5,65,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.094649657,left,0,2108.354116,19,1
113,4,6,66,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.37171453,right,1,2118.129876,19,1
113,4,7,67,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.259957388,right,1,2127.972489,19,1
113,4,8,68,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.097348501,right,1,2139.803681,19,1
113,4,9,69,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.914163858,right,1,2149.896957,19,1
113,4,10,70,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.116877843,right,1,2159.605887,19,1
113,4,11,71,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.071947618,right,1,2169.247972,19,1
113,4,12,72,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.037879111,left,0,2178.956905,19,1
113,4,13,73,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.032931719,right,1,2188.665835,19,1
113,4,14,74,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.004010596,right,1,2198.341357,19,1
113,4,15,75,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,1.472473252,right,1,2208.033562,19,1
113,4,16,76,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.076270186,left,0,2218.110131,19,1
113,4,17,77,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.119709701,right,1,2228.153275,19,1
113,4,18,78,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.140559881,left,0,2237.728523,19,1
113,4,19,79,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.077311582,left,0,2247.821798,19,1
113,4,20,80,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.05603723,left,0,2257.764679,19,1
113,5,1,81,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,right,0.025165532,left,0,2270.013645,19,1
113,5,2,82,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.296189952,right,1,2292.155357,19,1
113,5,3,83,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.026483136,left,0,2301.89771,19,1
113,5,4,84,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.092124656,left,0,2311.757042,19,1
113,5,5,85,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.032804241,right,1,2321.482687,19,1
113,5,6,86,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.115148207,right,1,2331.475704,19,1
113,5,7,87,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.610133601,left,0,2343.590986,19,1
113,5,8,88,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.406849989,left,0,2353.333358,19,1
113,5,9,89,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.328450189,right,1,2362.908584,19,1
113,5,10,90,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.065249849,right,1,2374.906889,19,1
113,5,11,91,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.402947426,right,1,2387.022171,19,1
113,5,12,92,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.495662333,right,1,2398.953635,19,1
113,5,13,93,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.428201632,right,1,2408.846384,19,1
113,5,14,94,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.127444789,right,1,2418.58874,19,1
113,5,15,95,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.073095721,left,0,2428.966103,19,1
113,5,16,96,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.159720303,right,1,2438.725176,19,1
113,5,17,97,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.096658899,right,1,2448.400685,19,1
113,5,18,98,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.133151232,right,1,2457.992646,19,1
113,5,19,99,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.053194365,left,0,2470.124641,19,1
113,5,20,100,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.30519539,right,1,2479.415812,19,1
113,6,1,101,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,left,0.126032833,right,1,2488.957635,19,1
113,6,2,102,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.01620797,right,1,2510.113422,19,1
113,6,3,103,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.276427452,left,0,2519.939336,19,1
113,6,4,104,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.186503809,left,0,2533.257792,19,1
113,6,5,105,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.300046761,right,1,2542.849751,19,1
113,6,6,106,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.100084192,right,1,2552.374879,19,1
113,6,7,107,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.006967833,right,1,2562.00026,19,1
113,6,8,108,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.605573052,left,0,2572.09354,19,1
113,6,9,109,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.024297785,right,1,2581.835895,19,1
113,6,10,110,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.201946737,right,1,2591.778786,19,1
113,6,11,111,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.107061156,right,1,2601.821954,19,1
113,6,12,112,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.119884261,left,0,2612.182591,19,1
113,6,13,113,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.079243362,right,1,2621.891529,19,1
113,6,14,114,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.042315142,right,1,2631.399937,19,1
113,6,15,115,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.013888596,right,1,2641.042031,19,1
113,6,16,116,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.011819053,left,0,2650.717547,19,1
113,6,17,117,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.000282395,right,1,2660.309506,19,1
113,6,18,118,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.392323795,left,0,2670.620034,19,1
113,6,19,119,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.521806411,right,1,2682.317547,19,1
113,6,20,120,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.672293269,left,0,2694.048485,19,1
113,7,1,121,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,left,0.565341845,right,1,2703.824226,19,1
113,7,2,122,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.029609755,right,1,2720.618552,19,1
113,7,3,123,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.811298475,right,1,2730.260648,19,1
113,7,4,124,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.033182427,right,1,2740.170118,19,1
113,7,5,125,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.707731359,left,0,2749.74533,19,1
113,7,6,126,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.524514443,right,1,2760.189578,19,1
113,7,7,127,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.496254894,right,1,2770.867742,19,1
113,7,8,128,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.890092643,right,1,2780.961029,19,1
113,7,9,129,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.628801097,right,1,2790.519566,19,1
113,7,10,130,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.654270227,left,0,2800.729829,19,1
113,7,11,131,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.540009261,left,0,2810.85653,19,1
113,7,12,132,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.653313723,left,0,2825.027239,19,1
113,7,13,133,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.282591967,right,1,2835.204074,19,1
113,7,14,134,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.617763702,left,0,2845.130257,19,1
113,7,15,135,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.643578963,left,0,2855.373949,19,1
113,7,16,136,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.583891107,left,0,2866.102228,19,1
113,7,17,137,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.039611214,left,0,2877.732905,19,1
113,7,18,138,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.576936289,left,0,2887.876288,19,1
113,7,19,139,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.713547175,left,0,2897.75237,19,1
113,7,20,140,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.67746547,right,1,2907.528147,19,1
113,8,1,141,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,left,0.677689772,right,1,2918.423549,19,1
113,8,2,142,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.758293198,right,1,2934.248581,19,1
113,8,3,143,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.477253371,right,1,2943.773739,19,1
113,8,4,144,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.600098869,right,1,2953.098331,19,1
113,8,5,145,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,1.843523503,right,1,2962.389503,19,1
113,8,6,146,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,1.840332065,right,1,2971.864491,19,1
113,8,7,147,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,1.949335762,left,0,2981.389612,19,1
113,8,8,148,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.096221042,right,1,2991.148684,19,1
113,8,9,149,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,1.969143333,right,1,3000.439855,19,1
113,8,10,150,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,1.04597438,right,1,3009.898133,19,1
113,8,11,151,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,1.683694145,right,1,3019.456678,19,1
113,8,12,152,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.869150937,left,0,3028.948376,19,1
113,8,13,153,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.089460038,right,1,3038.490211,19,1
113,8,14,154,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.427615005,left,0,3047.915069,19,1
113,8,15,155,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,1.682765779,left,0,3057.189528,19,1
113,8,16,156,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.12829902,left,0,3066.463988,19,1
113,8,17,157,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.597848807,left,0,3075.721761,19,1
113,8,18,158,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.652083875,right,1,3085.296991,19,1
113,8,19,159,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.028855066,right,1,3096.008579,19,1
113,8,20,160,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.725243689,left,0,3105.433436,19,1
113,9,1,161,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,left,1.956395254,left,0,3114.79145,19,1
113,9,2,162,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.718375513,left,0,3131.351802,19,1
113,9,3,163,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,1.934020273,left,0,3140.726526,19,1
113,9,4,164,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.575309883,right,1,3151.053764,19,1
113,9,5,165,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.840073417,right,1,3161.013364,19,1
113,9,6,166,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.280463382,left,0,3172.928125,19,1
113,9,7,167,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.229694912,left,0,3182.837595,19,1
113,9,8,168,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.528236863,right,1,3192.63009,19,1
113,9,9,169,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.58373753,right,1,3204.812219,19,1
113,9,10,170,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.297608729,right,1,3214.638106,19,1
113,9,11,171,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.599728199,left,0,3224.614454,19,1
113,9,12,172,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.215372401,left,0,3234.67434,19,1
113,9,13,173,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.163489975,right,1,3243.965496,19,1
113,9,14,174,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,1.160343944,right,1,3253.925105,19,1
113,9,15,175,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,1.136723315,left,0,3265.622623,19,1
113,9,16,176,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.487225378,left,0,3275.298144,19,1
113,9,17,177,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.699689968,left,0,3287.012379,19,1
113,9,18,178,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.545457851,right,1,3296.387104,19,1
113,9,19,179,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.138732423,right,1,3305.778545,19,1
113,9,20,180,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.099290088,left,0,3315.036295,19,1
113,10,1,181,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,left,1.37754003,right,1,3324.411028,19,1
113,10,2,182,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,1.714809163,left,0,3340.486768,19,1
113,10,3,183,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,1.935069285,left,0,3349.794654,19,1
113,10,4,184,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,1.947175562,right,1,3359.470173,19,1
113,10,5,185,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,1.567660519,right,1,3368.82819,19,1
113,10,6,186,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,1.673647603,right,1,3378.136075,19,1
113,10,7,187,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,1.629761004,right,1,3389.967287,19,1
113,10,8,188,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,1.838539453,right,1,3401.263746,19,1
113,10,9,189,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.758084167,right,1,3410.805587,19,1
113,10,10,190,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.128255689,right,1,3420.263863,19,1
113,10,11,191,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.773976683,right,1,3429.855855,19,1
113,10,12,192,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.78997954,right,1,3439.297409,19,1
113,10,13,193,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,1.892435778,right,1,3448.839244,19,1
113,10,14,194,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.814584311,right,1,3458.163837,19,1
113,10,15,195,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,1.729990549,right,1,3468.641478,19,1
113,10,16,196,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.132348627,right,1,3479.369776,19,1
113,10,17,197,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,1.89206161,right,1,3490.031233,19,1
113,10,18,198,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.150602086,right,1,3499.823729,19,1
113,10,19,199,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.222119748,left,0,3509.332145,19,1
113,10,20,200,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.033700899,left,0,3519.107933,19,1
114,1,1,1,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,left,0.70591253,right,1,3528.599637,19,1
114,1,2,2,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,,None,NA,963.9272615,18,1
114,1,3,3,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.33026375,right,1,975.9088779,18,1
114,1,4,4,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.415680779,left,0,988.0074673,18,1
114,1,5,5,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.770734702,right,1,997.7164221,18,1
114,1,6,6,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.481717677,right,1,1009.965421,18,1
114,1,7,7,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.628132419,right,1,1022.699016,18,1
114,1,8,8,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,,None,NA,1034.764215,18,1
114,1,9,9,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.399515577,right,1,1048.199645,18,1
114,1,10,10,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.481535188,right,1,1060.565613,18,1
114,1,11,11,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,1.897385333,right,1,1070.725768,18,1
114,1,12,12,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.160874848,right,1,1081.270269,18,1
114,1,13,13,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.475446377,right,1,1093.435706,18,1
114,1,14,14,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.31267015,left,0,1105.350477,18,1
114,1,15,15,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.603408276,right,1,1117.699748,18,1
114,1,16,16,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.040953474,right,1,1128.478199,18,1
114,1,17,17,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.167745598,left,0,1138.287411,18,1
114,1,18,18,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.501282957,right,1,1148.313873,18,1
114,1,19,19,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.257381491,right,1,1158.373774,18,1
114,1,20,20,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,,None,NA,1171.491733,18,1
114,2,1,21,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,right,0.289312879,right,1,1181.133841,18,1
114,2,2,22,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.395120236,right,1,1208.740045,18,1
114,2,3,23,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.314990672,right,1,1221.156157,18,1
114,2,4,24,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.505281745,right,1,1233.421869,18,1
114,2,5,25,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.632273486,right,1,1245.670872,18,1
114,2,6,26,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,,None,NA,1258.153838,18,1
114,2,7,27,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.332120123,left,0,1270.219022,18,1
114,2,8,28,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.306596132,left,0,1282.668555,18,1
114,2,9,29,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,1.069871658,left,0,1295.569284,18,1
114,2,10,30,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.755993246,left,0,1308.403158,18,1
114,2,11,31,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,1.420767143,right,1,1320.986379,18,1
114,2,12,32,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.473441155,left,0,1333.101712,18,1
114,2,13,33,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,1.593679061,right,1,1345.133469,18,1
114,2,14,34,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.371333635,right,1,1357.131814,18,1
114,2,15,35,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.410297778,right,1,1367.876854,18,1
114,2,16,36,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.216515852,right,1,1377.886626,18,1
114,2,17,37,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,1.14102003,left,0,1389.818134,18,1
114,2,18,38,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.318125968,left,0,1402.017015,18,1
114,2,19,39,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.590565267,left,0,1414.232587,18,1
114,2,20,40,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.032536765,left,0,1425.094617,18,1
114,3,1,41,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,left,0.221700466,right,1,1434.753456,18,1
114,3,2,42,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.525085565,right,1,1458.466067,18,1
114,3,3,43,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.517832255,left,0,1470.297312,18,1
114,3,4,44,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.291932257,left,0,1482.379215,18,1
114,3,5,45,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.201133138,right,1,1495.046005,18,1
114,3,6,46,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,1.20154523,right,1,1507.261595,18,1
114,3,7,47,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,1.89336634,right,1,1520.713786,18,1
114,3,8,48,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.320966,left,0,1532.478186,18,1
114,3,9,49,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.550890607,left,0,1545.128255,18,1
114,3,10,50,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,1.179208666,right,1,1557.627938,18,1
114,3,11,51,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.34496004,left,0,1570.094195,18,1
114,3,12,52,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.620400014,left,0,1583.178752,18,1
114,3,13,53,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.322112408,right,1,1593.389039,18,1
114,3,14,54,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.274101339,right,1,1602.981052,18,1
114,3,15,55,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.915021107,left,0,1614.996118,18,1
114,3,16,56,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.79190492,left,0,1627.295255,18,1
114,3,17,57,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,1.14413243,right,1,1640.079033,18,1
114,3,18,58,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.466831857,left,0,1652.42831,18,1
114,3,19,59,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.523242679,right,1,1664.643913,18,1
114,3,20,60,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.151532767,right,1,1675.639614,18,1
114,4,1,61,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,right,0.198099626,right,1,1685.265051,18,1
114,4,2,62,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.142297513,right,1,1705.384855,18,1
